LINTANG,BUJUR,MONTH,DAY,YEAR
-9.81,112.94,6,28,2012
-9.65,112.97,6,28,2012
-8.35,121.74,6,28,2012
-7.32,129.48,6,28,2012
-9.84,116.79,6,28,2012
-7.47,118.31,6,28,2012
-9.39,119,6,29,2012
-9.41,118.59,6,29,2012
-7.04,105.23,6,29,2012
-2.15,127.07,6,29,2012
1.1,97.09,6,29,2012
-25.99,-171.98,6,29,2012
-8.74,120.44,6,29,2012
-8.38,109,6,29,2012
-23.73,-179.53,6,29,2012
-6.8,126.91,6,29,2012
-9.61,113.61,6,29,2012
-24.83,-9.54,6,29,2012
43.36,84.69,6,29,2012
28.09,143.39,6,30,2012
-0.02,123.78,6,30,2012
2.04,94.18,6,30,2012
-0.62,122.57,6,30,2012
-1.7,99.5,6,30,2012
2.83,97.84,6,30,2012
-0.81,133.24,6,30,2012
0.04,123.58,6,30,2012
1.18,97.23,6,30,2012
-7.32,130.07,6,30,2012
-9.48,119.28,6,30,2012
-21.93,170.59,6,30,2012
-10.07,118.22,6,30,2012
27.95,95.68,6,30,2012
-6.51,129.74,6,30,2012
-0.12,125.35,6,30,2012
1.18,127.29,6,30,2012
1.27,91.61,7,1,2012
14.2,145.1,7,1,2012
31.79,50.97,7,1,2012
2.91,95.45,7,1,2012
2.89,95.52,7,1,2012
25.63,94.65,7,1,2012
1.23,127.05,7,1,2012
-6.57,128.67,7,1,2012
2.51,125.96,7,1,2012
5.58,125.86,7,1,2012
-9.89,118.21,7,1,2012
-2.08,128.28,7,1,2012
0.67,92.16,7,1,2012
-8.51,118.75,7,1,2012
1.26,96.91,7,1,2012
0.05,99.29,7,1,2012
-10.12,118.79,7,1,2012
-9.12,118.98,7,1,2012
34.5,59.94,7,1,2012
-22.56,168.77,7,1,2012
-29.74,-69.95,7,1,2012
-9.25,118.76,7,2,2012
-3.58,135.09,7,2,2012
-3.55,118.85,7,2,2012
-8.33,119.26,7,2,2012
-8.24,118.84,7,2,2012
-6.41,102.41,7,2,2012
-4.78,101.84,7,2,2012
-6.43,102.3,7,2,2012
-0.13,97.15,7,3,2012
3.04,92.79,7,3,2012
-2.46,138.95,7,3,2012
3.7,94.88,7,3,2012
34.83,139.79,7,3,2012
-4.96,145.54,7,3,2012
-9.63,113.01,7,3,2012
-10.8,163.4,7,3,2012
-0.39,125.33,7,3,2012
-0.78,119.8,7,3,2012
23.96,122.51,7,3,2012
2.56,96.31,7,3,2012
-2.86,130.07,7,3,2012
-40.08,173.83,7,3,2012
2.04,93.56,7,3,2012
-0.81,122.28,7,3,2012
0.6,98.45,7,3,2012
1.33,128.3,7,3,2012
2.21,97.02,7,3,2012
-4.32,102.26,7,4,2012
1.29,127.09,7,4,2012
-2.33,100.72,7,4,2012
-37.81,-72.97,7,4,2012
-5.77,147.52,7,4,2012
11.5,126.13,7,4,2012
-9.1,113.06,7,4,2012
-31.14,-178.86,7,4,2012
-2.93,127.51,7,4,2012
-1.12,129.24,7,4,2012
-6.52,102.21,7,4,2012
-6.92,105.79,7,4,2012
5.15,126.78,7,5,2012
32.15,142.12,7,5,2012
-9.51,121.81,7,5,2012
-2.3,127.93,7,5,2012
-11.29,116.89,7,5,2012
-14.79,167.46,7,6,2012
-17.74,-178.48,7,6,2012
-3.6,123.26,7,6,2012
-42.77,-73.48,7,6,2012
-6.41,102.4,7,6,2012
-1.55,126.44,7,6,2012
-7.95,107.14,7,7,2012
-39.37,174.9,7,7,2012
45.54,149.94,7,7,2012
-1.68,122.46,7,7,2012
-4.72,153.43,7,7,2012
1.64,128.48,7,7,2012
-6.44,103.95,7,7,2012
0.78,123.2,7,7,2012
-56.32,-26.94,7,7,2012
4.7,86.84,7,7,2012
-8,109.97,7,7,2012
10.09,126.48,7,7,2012
-3.65,100.45,7,7,2012
-7.41,124.39,7,7,2012
-6.03,130.16,7,7,2012
-4.22,129.15,7,7,2012
-9.13,117.73,7,7,2012
-8.59,118.33,7,7,2012
-9.79,121.82,7,7,2012
-5.83,128.96,7,7,2012
-8.68,109.28,7,7,2012
3.6,92.52,7,8,2012
-8.33,121.2,7,8,2012
-9.11,124.07,7,8,2012
1.41,127.65,7,8,2012
19.18,119.83,7,8,2012
-7.04,106.95,7,8,2012
-9.89,119.12,7,8,2012
45.54,150.96,7,8,2012
-56.89,-24.17,7,8,2012
-5.85,133.13,7,8,2012
0.36,97.67,7,8,2012
-5.42,131.22,7,8,2012
-3.72,120.94,7,8,2012
-8.47,107.31,7,8,2012
-8.26,108.57,7,8,2012
-3.17,123.14,7,9,2012
-7.8,118.6,7,9,2012
-3.52,132.6,7,9,2012
49.04,147.54,7,9,2012
-9.57,113.04,7,9,2012
-9.16,117.07,7,9,2012
16.97,146.33,7,9,2012
-0.24,122.79,7,9,2012
2.72,97.19,7,9,2012
35.53,29.41,7,9,2012
4,123.91,7,9,2012
-9.78,120.83,7,9,2012
29.75,129.41,7,9,2012
25.41,96.59,7,9,2012
-7.8,127.64,7,9,2012
-8.91,125.27,7,9,2012
-24.37,-175.92,7,10,2012
2.56,128.25,7,10,2012
-0.32,122.91,7,10,2012
-0.36,122.81,7,10,2012
-0.69,121.56,7,10,2012
0.13,98.5,7,10,2012
-8.79,117.53,7,10,2012
-1.6,134.31,7,10,2012
-1.65,134.33,7,10,2012
-8.52,116.03,7,10,2012
-9.92,118.72,7,10,2012
-0.39,121.83,7,10,2012
-4.96,103.55,7,10,2012
-23.34,179.98,7,10,2012
1.11,126.83,7,10,2012
-8.67,115.4,7,10,2012
-1.49,99.31,7,10,2012
-3.56,128.55,7,10,2012
-6,154.2,7,10,2012
-8.68,156.11,7,11,2012
-1.96,127.32,7,11,2012
-5.26,103.81,7,11,2012
3.03,98.55,7,11,2012
-1.93,127.42,7,11,2012
45.19,151.49,7,11,2012
-2.67,140.5,7,11,2012
-9.39,116.29,7,11,2012
-8.33,117.94,7,11,2012
-8.14,117.84,7,11,2012
2.91,127.19,7,11,2012
-1.03,120.88,7,11,2012
1.17,91.78,7,11,2012
-8.93,112.15,7,11,2012
-8.97,117.21,7,11,2012
-25.69,-176.85,7,11,2012
-9.15,113.32,7,11,2012
-9.57,121.71,7,11,2012
-1.46,127.42,7,11,2012
-8.04,117.83,7,11,2012
-1.48,127.45,7,11,2012
1.73,127.07,7,11,2012
-1.95,127.34,7,11,2012
-10.12,123.73,7,11,2012
-10.06,118.46,7,11,2012
-10.09,118.47,7,11,2012
-10.11,118.45,7,12,2012
0.09,123.04,7,12,2012
-49.44,121.65,7,12,2012
-2.81,127.43,7,12,2012
-1.45,127.52,7,12,2012
-8.13,118.57,7,12,2012
-10.7,165.86,7,12,2012
-8.84,116.04,7,12,2012
-8.79,119.55,7,12,2012
-9.57,115.03,7,12,2012
1.04,126.94,7,12,2012
-1.98,127.38,7,12,2012
-9.19,117.79,7,12,2012
-5.88,131.77,7,12,2012
1.3,126.39,7,12,2012
45.55,152.05,7,12,2012
36.58,70.87,7,12,2012
-2.74,129.36,7,12,2012
-2.72,129.39,7,12,2012
-29.13,74.92,7,12,2012
-2.86,139.9,7,12,2012
6.35,126.62,7,12,2012
-1.94,127.33,7,12,2012
-9.66,112.97,7,13,2012
-2.76,128.9,7,13,2012
-7.81,124.7,7,13,2012
-0.22,130.71,7,13,2012
-18.11,-173.25,7,13,2012
0.36,123.92,7,13,2012
-2.65,129.5,7,13,2012
-1.59,135.11,7,13,2012
-3.47,100.35,7,13,2012
-6.86,129.97,7,13,2012
-8.31,120.52,7,13,2012
-8.39,109,7,13,2012
-8.88,120.49,7,13,2012
1.38,92,7,13,2012
45.51,151.33,7,13,2012
12.32,144.49,7,14,2012
45.63,151.72,7,14,2012
-9.71,112.97,7,14,2012
44.69,144.53,7,14,2012
-6.15,105.42,7,14,2012
-6.13,105.41,7,14,2012
-6.07,105.64,7,14,2012
-16.24,-177.64,7,14,2012
-2.94,122.53,7,14,2012
4.57,126.84,7,14,2012
2.8,128.35,7,14,2012
-49.36,125.14,7,14,2012
1.94,96.74,7,14,2012
-2.83,136.08,7,14,2012
25.4,94.48,7,14,2012
14.83,119.79,7,14,2012
2.13,92.17,7,14,2012
-6.12,105.42,7,14,2012
-7.41,123.79,7,15,2012
-8.17,123.01,7,15,2012
-9.42,119.03,7,15,2012
2.82,128.26,7,15,2012
-1.07,99.76,7,15,2012
-2.78,139.76,7,15,2012
43.36,146.8,7,15,2012
-7.97,128.82,7,15,2012
-8.24,115.05,7,15,2012
-7.96,117.8,7,15,2012
0.38,126.83,7,15,2012
0.59,122.32,7,15,2012
-4.01,127.49,7,15,2012
-0.19,123.39,7,15,2012
-9.39,117.34,7,16,2012
2.21,120.46,7,16,2012
-8.24,115.06,7,16,2012
56.04,162.15,7,16,2012
-2.32,128.69,7,16,2012
-3.34,128.49,7,16,2012
-6.74,105.4,7,16,2012
-3.82,101.83,7,16,2012
0.63,122.24,7,16,2012
-4.38,102.2,7,16,2012
0.27,120.27,7,16,2012
-8.24,115.05,7,16,2012
-6.83,105.12,7,16,2012
1.86,122.29,7,16,2012
-1.16,137.21,7,16,2012
-4.39,136.76,7,16,2012
0.15,126.06,7,16,2012
-7.26,126.45,7,16,2012
-8.51,120.39,7,16,2012
-7.93,107.28,7,16,2012
-8.64,120.43,7,16,2012
-1.24,137.05,7,16,2012
0.01,123.45,7,16,2012
-8.61,120.36,7,16,2012
41.25,135.79,7,17,2012
-2.64,134.92,7,17,2012
-7.73,111.96,7,17,2012
-5.16,132.34,7,17,2012
-30.99,-178.96,7,17,2012
-7.78,112.07,7,17,2012
-7.06,131.98,7,17,2012
1.49,126.56,7,17,2012
-7.72,106.54,7,17,2012
-2.77,128.68,7,17,2012
-2.72,128.77,7,17,2012
0.21,122.35,7,17,2012
-8.7,116.31,7,17,2012
-10.59,112.75,7,17,2012
-7.43,128.72,7,17,2012
-2.42,138.94,7,17,2012
-9,124.28,7,17,2012
-9.02,115.83,7,17,2012
2.4,93.81,7,17,2012
-1.62,99.22,7,17,2012
-2.75,128.71,7,17,2012
-2.77,128.73,7,17,2012
-8.11,118.57,7,18,2012
-7.31,129.03,7,18,2012
-8.34,121.75,7,18,2012
-0.48,120.21,7,18,2012
1.58,124.56,7,18,2012
-9.43,112.61,7,18,2012
-2.49,140.54,7,18,2012
-4.61,102.56,7,18,2012
2.7,95.49,7,18,2012
-3.38,139.53,7,18,2012
11.72,126.34,7,18,2012
-20.95,-178.46,7,18,2012
-9.4,123.25,7,18,2012
-1.11,120.03,7,18,2012
0.5,121.24,7,18,2012
2.35,96.87,7,18,2012
-6.36,105.2,7,18,2012
-1.04,120.34,7,18,2012
-22.14,-69.58,7,18,2012
-2.98,139.9,7,18,2012
-10.22,112.59,7,18,2012
-9.26,120.31,7,19,2012
-56.23,-27.32,7,19,2012
36.89,71.16,7,19,2012
-0.5,122.45,7,19,2012
5.53,126.28,7,19,2012
-1.25,137.09,7,19,2012
-7.56,119.63,7,19,2012
-7.35,125.55,7,19,2012
-2.29,136.66,7,19,2012
-2.84,127.73,7,20,2012
49.56,155.84,7,20,2012
49.66,156.04,7,20,2012
49.46,156.82,7,20,2012
49.4,156.66,7,20,2012
0.79,120.97,7,20,2012
24.76,142.05,7,20,2012
33.12,119.2,7,20,2012
-21.33,-179.55,7,20,2012
-8.08,123.6,7,20,2012
-7.39,124,7,20,2012
-8.07,123.61,7,20,2012
2.11,93.61,7,20,2012
57.2,-155.25,7,20,2012
-0.18,123.97,7,20,2012
-6.23,97.6,7,20,2012
2.55,125.33,7,20,2012
-7.31,124.04,7,20,2012
3.39,126.05,7,20,2012
-3.08,140.93,7,21,2012
37.84,142.59,7,21,2012
-37.68,-179.87,7,21,2012
-3.62,134.87,7,21,2012
-21.07,136.96,7,21,2012
-19.43,173.75,7,21,2012
-22.06,129.29,7,21,2012
0.24,98.53,7,21,2012
-5.35,129.37,7,21,2012
-2.33,101.51,7,21,2012
-7.98,123.54,7,21,2012
-7.55,123.8,7,21,2012
-7.89,123.7,7,21,2012
0.34,121.93,7,21,2012
-8.03,123.77,7,21,2012
-9.11,119.53,7,21,2012
25.07,96.58,7,22,2012
-10.72,113.73,7,22,2012
-4.04,154.06,7,22,2012
-5.85,147.61,7,22,2012
2.51,95.72,7,22,2012
-6.91,108.44,7,22,2012
-8.19,111.48,7,22,2012
-14.97,167.31,7,22,2012
-7.83,118.97,7,22,2012
-0.19,123.35,7,22,2012
-9.73,115.47,7,22,2012
-0.64,134.3,7,22,2012
-8.22,121.37,7,22,2012
1.18,93.36,7,22,2012
-22.8,-176.15,7,22,2012
-6.05,103.84,7,22,2012
-8.27,117.97,7,22,2012
-2.81,127.48,7,22,2012
-0.21,123.27,7,22,2012
-7.76,124.66,7,22,2012
-7.35,123.94,7,22,2012
-0.21,122.9,7,22,2012
2.24,93.16,7,22,2012
-2.35,135.51,7,23,2012
-2.95,129.03,7,23,2012
3.41,98.68,7,23,2012
-3.82,102.55,7,23,2012
0.44,122.04,7,23,2012
0.87,122.94,7,23,2012
-0.16,132.55,7,23,2012
-0.01,123.46,7,23,2012
0.06,123.12,7,23,2012
-4.08,122.82,7,23,2012
-9.53,119.28,7,23,2012
-9.45,122.3,7,23,2012
-0.15,123.23,7,23,2012
-2.29,101.89,7,23,2012
2.09,97.74,7,23,2012
-7.67,109.06,7,23,2012
-5.71,146.03,7,23,2012
-7.99,107.23,7,23,2012
1.45,120.67,7,23,2012
-5.32,129.42,7,23,2012
-7.87,107.27,7,23,2012
1.86,125.98,7,23,2012
-4.68,130.02,7,23,2012
7.77,126.79,7,24,2012
31.73,50.92,7,24,2012
-8.2,120.51,7,24,2012
-1.08,127.65,7,24,2012
-6.57,126.63,7,24,2012
1.86,122.79,7,24,2012
2.62,96.02,7,25,2012
2.52,96.12,7,25,2012
2.49,95.95,7,25,2012
2.59,95.99,7,25,2012
2.54,96.13,7,25,2012
-5.75,128.13,7,25,2012
2.63,95.96,7,25,2012
2.24,96.09,7,25,2012
2.44,96.08,7,25,2012
2.62,96.17,7,25,2012
-29.15,-66.08,7,25,2012
2.67,89.89,7,25,2012
11.91,125.13,7,25,2012
5.51,127.02,7,25,2012
-6.8,106.03,7,25,2012
-1.75,119.18,7,25,2012
2.46,95.77,7,25,2012
-9.75,159.8,7,25,2012
5.44,126.42,7,25,2012
-7.83,126.93,7,25,2012
30.94,130.5,7,25,2012
-0.25,124.5,7,25,2012
-2.79,129.76,7,25,2012
-9.76,159.79,7,25,2012
-2.56,127.29,7,26,2012
38.2,73.95,7,26,2012
0.16,120.96,7,26,2012
-17.73,66.04,7,26,2012
-26.14,-178.38,7,26,2012
-8.39,108.22,7,26,2012
-40.26,176.39,7,26,2012
1.06,97.18,7,26,2012
25.11,124.61,7,26,2012
-9.69,118.08,7,26,2012
-21.55,170.17,7,26,2012
2.41,128.42,7,26,2012
-3.82,119.2,7,26,2012
-7.28,129.25,7,26,2012
-8.13,107.42,7,26,2012
-3.85,153.34,7,26,2012
21.68,143.28,7,27,2012
12.73,101.89,7,27,2012
-8.4,115.83,7,27,2012
-7.88,107.83,7,27,2012
2.58,95.96,7,27,2012
-5.09,131.84,7,27,2012
23.46,143.09,7,27,2012
-0.11,122.83,7,27,2012
0.33,99.96,7,27,2012
-3.21,135.68,7,27,2012
-3.73,140.93,7,27,2012
1.98,127.73,7,27,2012
-8.79,110.51,7,28,2012
-7.79,123.93,7,28,2012
0.23,123.89,7,28,2012
-0.71,133.22,7,28,2012
-0.07,123.17,7,28,2012
0.98,123.04,7,28,2012
-9.82,116.72,7,28,2012
2.47,95.92,7,28,2012
2.53,96.1,7,28,2012
-1.43,119.67,7,28,2012
-4.82,153,7,28,2012
0.7,98.59,7,28,2012
-2.84,122.11,7,28,2012
-3.51,119.59,7,28,2012
-3.71,128.2,7,29,2012
1.64,127.74,7,29,2012
22.8,94.22,7,29,2012
8.02,126.63,7,29,2012
6.17,125.81,7,29,2012
2.03,96.09,7,29,2012
3.25,97.2,7,29,2012
14.57,-92.79,7,29,2012
-8.23,119.64,7,29,2012
-0.34,123,7,29,2012
-3.96,101.41,7,29,2012
-6.25,104.25,7,29,2012
3.34,98.41,7,29,2012
40,143.63,7,29,2012
-0.4,123.97,7,30,2012
2.2,91.11,7,30,2012
-7.77,119.39,7,30,2012
1.18,96.91,7,30,2012
3.22,97.23,7,30,2012
-3.3,129.42,7,30,2012
17.45,120.08,7,30,2012
2.96,128.19,7,30,2012
-52.68,18.61,7,30,2012
-3.29,142.84,7,30,2012
49.91,86.29,7,30,2012
-1.77,139.26,7,31,2012
-1.23,120.16,7,31,2012
5.66,126.72,7,31,2012
1.54,97.15,7,31,2012
-6.76,126.41,7,31,2012
-7.42,129.77,7,31,2012
-5.02,102.9,7,31,2012
3.28,96.31,7,31,2012
1.41,99.7,7,31,2012
0.81,99.72,7,31,2012
-2.34,137.81,7,31,2012
-8.15,119.84,7,31,2012
3.82,93.15,7,31,2012
-6.84,105.37,7,31,2012
-10.21,110.61,7,31,2012
-9.31,113.26,7,31,2012
0.22,126.13,7,31,2012
-8.05,107.36,7,31,2012
-5.6,131.34,7,31,2012
-8.9,122.48,7,31,2012
1.58,124.65,8,1,2012
1.4,124.46,8,1,2012
-11.24,117.99,8,1,2012
-9.47,121.43,8,1,2012
-6.54,130.55,8,1,2012
39.8,75.51,8,1,2012
5.04,94.88,8,1,2012
-2.89,130.11,8,1,2012
9.64,127.42,8,1,2012
-8.87,124.31,8,1,2012
-4.48,102.2,8,1,2012
-8.49,116.58,8,1,2012
-4.06,145.32,8,1,2012
-6.32,154.93,8,2,2012
-8.71,118.95,8,2,2012
-7.05,131.25,8,2,2012
-8.97,-73.83,8,2,2012
-4.77,153.38,8,2,2012
-35.53,-179.88,8,2,2012
-2.91,130.09,8,2,2012
-7.8,120.57,8,2,2012
19.63,90.93,8,2,2012
-9.11,116.25,8,2,2012
-3.3,129.44,8,2,2012
-2.87,130.09,8,2,2012
1.78,89.57,8,2,2012
-7.92,122.85,8,2,2012
-9.1,111.27,8,2,2012
-5,102.35,8,2,2012
-2.08,138.95,8,2,2012
3.17,93.47,8,2,2012
-1.23,120.01,8,2,2012
-7,129.3,8,2,2012
26.19,96.37,8,2,2012
-3.27,129.43,8,2,2012
1.78,96.84,8,3,2012
1.81,96.96,8,3,2012
-9.06,120.48,8,3,2012
-0.18,122.86,8,3,2012
-8.23,107.72,8,3,2012
-4.5,152.91,8,3,2012
-17.02,-174,8,3,2012
-6.9,155.75,8,3,2012
-17.36,-177.73,8,3,2012
39.2,143,8,3,2012
3.07,92.71,8,3,2012
-11.51,165.2,8,3,2012
-6.58,130.43,8,3,2012
0.15,122.65,8,3,2012
-5.53,103.68,8,3,2012
6.91,123.9,8,3,2012
-8.18,124.03,8,3,2012
-8.07,108.01,8,3,2012
-2.97,130.08,8,4,2012
-1.85,100.32,8,4,2012
-8.73,118.39,8,4,2012
-9.4,118.47,8,4,2012
-7.57,118.38,8,4,2012
-6.66,130.24,8,4,2012
4.44,96.4,8,4,2012
-35.07,-178.78,8,4,2012
-5.86,110.56,8,4,2012
4.67,96.36,8,4,2012
-35.54,178.15,8,4,2012
-7.82,118.89,8,4,2012
2.56,92.54,8,4,2012
-7.07,126.83,8,4,2012
-9.25,119.07,8,5,2012
-5.58,133.87,8,5,2012
-9.24,119.13,8,5,2012
0.24,124.1,8,5,2012
4.91,96.5,8,5,2012
-21.16,-178.21,8,5,2012
30.44,94.73,8,5,2012
1.8,126.87,8,5,2012
-6.44,103.97,8,5,2012
1.46,123.08,8,5,2012
36.94,43.43,8,5,2012
-4.72,120.29,8,5,2012
29.53,130.69,8,6,2012
-21.36,170.48,8,6,2012
-4.46,102.52,8,6,2012
1.35,122.85,8,6,2012
0.81,97.13,8,6,2012
-9.9,119.77,8,6,2012
-8.17,123.41,8,6,2012
-52.63,14.13,8,6,2012
0.44,100.29,8,6,2012
1,124.43,8,6,2012
-2.86,139.35,8,6,2012
3.34,125.66,8,6,2012
-3.46,129.51,8,6,2012
0.44,122.34,8,6,2012
0.26,122.26,8,6,2012
-3.17,129.52,8,6,2012
-6.5,146.53,8,6,2012
2.77,128.39,8,6,2012
1.73,128.59,8,6,2012
2.19,99.13,8,6,2012
30.37,94.72,8,7,2012
-28,-70.42,8,7,2012
-8.67,111.04,8,7,2012
2.56,95.89,8,7,2012
0.98,126.5,8,7,2012
12.75,120.11,8,7,2012
-6.15,103.74,8,7,2012
-9.38,112.28,8,7,2012
1.32,98.08,8,7,2012
-6.43,103.41,8,7,2012
-4.3,135.3,8,7,2012
-1.15,123.91,8,7,2012
3.57,126.79,8,7,2012
-4.07,128.68,8,7,2012
-6.19,105.41,8,7,2012
3.12,128.02,8,7,2012
-6.29,130.3,8,7,2012
-0.56,133.91,8,7,2012
-4.16,121.68,8,7,2012
-0.18,123.8,8,8,2012
25.73,125.01,8,8,2012
0.2,98.63,8,8,2012
-8.8,127,8,8,2012
-15.75,178.18,8,8,2012
-0.18,125.21,8,8,2012
-7.18,120.8,8,8,2012
2.99,93.43,8,8,2012
-4.01,128.65,8,8,2012
-9.54,118.6,8,8,2012
-2.73,129.75,8,8,2012
-3.09,139.71,8,8,2012
-6.25,146.56,8,8,2012
-2.79,127.64,8,8,2012
-0.2,122.84,8,8,2012
-56.17,-25.22,8,8,2012
1.94,121.41,8,8,2012
-1,120.13,8,8,2012
-0.06,123.03,8,9,2012
-4.96,103.05,8,9,2012
0.53,120.76,8,9,2012
-3.39,139.96,8,9,2012
-7.76,123.23,8,9,2012
2.42,98.38,8,9,2012
-7.15,120.83,8,9,2012
-9.51,113.91,8,9,2012
-6.14,105.37,8,9,2012
1.44,125.56,8,9,2012
-9.16,116.33,8,9,2012
-0.32,123.8,8,9,2012
-59.91,-27.83,8,9,2012
-1.5,127.25,8,9,2012
-1.31,119.87,8,9,2012
-0.69,123.01,8,9,2012
-19.88,41.18,8,10,2012
-14.37,167.7,8,10,2012
-8.29,117.77,8,10,2012
1.48,126.96,8,10,2012
2.74,97.95,8,10,2012
1.88,96.95,8,10,2012
0.26,127.72,8,10,2012
-7.13,107.51,8,10,2012
3.53,97.65,8,10,2012
1.45,126.92,8,10,2012
-7.52,124.35,8,10,2012
52.87,-168.06,8,10,2012
0.86,127.87,8,10,2012
2.1,126.41,8,10,2012
-3.29,131.17,8,11,2012
0.28,93,8,11,2012
25.25,126.7,8,11,2012
39.5,77.49,8,11,2012
-0.04,129.39,8,11,2012
38.52,46.62,8,11,2012
38.52,46.8,8,11,2012
-3.57,140.12,8,11,2012
1.45,126.95,8,11,2012
-4.16,129.8,8,11,2012
-3.41,131.21,8,11,2012
-9.73,114.29,8,11,2012
-2.92,128.63,8,11,2012
-0.85,123.48,8,11,2012
38.44,46.84,8,11,2012
-8.62,116.54,8,12,2012
-7.83,127.13,8,12,2012
28.67,128.24,8,12,2012
-4.21,140.22,8,12,2012
35.49,82.3,8,12,2012
-10.39,110.98,8,12,2012
-9.3,119.15,8,12,2012
5.04,95.72,8,12,2012
-9.07,119.11,8,12,2012
0.21,120.55,8,12,2012
2.81,92.56,8,12,2012
-2.4,140.32,8,12,2012
-10,118.75,8,13,2012
-5.9,126.39,8,13,2012
3.94,96.62,8,13,2012
0.31,120.49,8,13,2012
-9.9,123.58,8,13,2012
-0.36,122.97,8,13,2012
2.64,91.03,8,13,2012
1.13,97.08,8,13,2012
34.59,73.8,8,13,2012
2.79,92.06,8,13,2012
-0.16,122.82,8,13,2012
-3.99,119.34,8,13,2012
-4.97,103.02,8,13,2012
-5.82,102.9,8,14,2012
1.38,126.35,8,14,2012
-7.59,106.69,8,14,2012
23.94,122.55,8,14,2012
49.62,145.06,8,14,2012
-49.76,125.25,8,14,2012
24.05,121.59,8,14,2012
-4.18,121.7,8,14,2012
28.6,142.72,8,14,2012
38.28,47.21,8,14,2012
1.71,95.39,8,14,2012
2.33,126.71,8,14,2012
-7.57,126.72,8,15,2012
-9.75,116.01,8,15,2012
-7.93,123.38,8,15,2012
-6.26,127.51,8,15,2012
-7.92,117.67,8,15,2012
-17.31,-174.8,8,15,2012
-8.95,124.28,8,15,2012
57.89,-32.55,8,15,2012
-8.9,124.29,8,15,2012
13,145.97,8,15,2012
-8.66,110.54,8,15,2012
-3.87,141.06,8,15,2012
-6.41,103.76,8,15,2012
-5.96,103.57,8,15,2012
-5,103.06,8,15,2012
-2.98,102.46,8,15,2012
38.42,46.73,8,15,2012
1.56,99.54,8,16,2012
-9.58,112.86,8,16,2012
-18.41,-177.78,8,16,2012
-7.08,104.89,8,16,2012
-8.06,107.93,8,16,2012
-2.69,129.35,8,16,2012
-0.35,98.77,8,16,2012
1.45,127.08,8,16,2012
-3.37,140.44,8,16,2012
-2.72,129.17,8,16,2012
-7.24,127.71,8,16,2012
-11.29,118.51,8,16,2012
24.02,121.52,8,16,2012
-6.16,123.15,8,16,2012
1.43,126.03,8,17,2012
-0.15,125.62,8,17,2012
-8.24,108.25,8,17,2012
3.29,96.04,8,17,2012
-8.64,118.95,8,17,2012
-7,154.43,8,17,2012
-8.38,121.72,8,17,2012
-0.47,135.95,8,17,2012
1.43,98.01,8,17,2012
-3.07,128.74,8,17,2012
1.49,126.98,8,17,2012
36.75,71.43,8,17,2012
-7,154.71,8,17,2012
-8.41,119.68,8,17,2012
23.33,121.64,8,17,2012
28.19,138.59,8,18,2012
-9.46,114.12,8,18,2012
-1.21,120.09,8,18,2012
-1.31,120.18,8,18,2012
-8.65,111.44,8,18,2012
-9.51,120.7,8,18,2012
-1.26,120.13,8,18,2012
-0.57,119.94,8,18,2012
-1.36,120.01,8,18,2012
-1.23,120.02,8,18,2012
-1.24,119.98,8,18,2012
-1.32,119.83,8,18,2012
-1.2,120.01,8,18,2012
-13.92,171.93,8,18,2012
-1.3,119.86,8,18,2012
-1.41,120.27,8,18,2012
1.11,126.86,8,18,2012
-1.26,119.93,8,18,2012
-1.15,119.74,8,18,2012
-1.15,119.98,8,18,2012
-1.27,119.88,8,18,2012
-1.3,120,8,18,2012
-0.95,119.68,8,18,2012
-1.21,119.96,8,18,2012
-1.32,119.91,8,18,2012
-1.19,119.27,8,18,2012
-1.14,120.09,8,18,2012
-1.2,120.06,8,18,2012
-1.08,120.06,8,18,2012
-8.3,117.71,8,18,2012
-1.13,119.96,8,18,2012
-1.02,119.8,8,18,2012
-1.27,119.96,8,18,2012
-0.9,119.81,8,18,2012
-1.3,119.98,8,18,2012
-1.45,119.87,8,18,2012
-1.21,119.98,8,18,2012
-1.27,119.78,8,18,2012
3.28,96.46,8,18,2012
-1.28,119.98,8,18,2012
-1.22,119.93,8,18,2012
-1.32,119.91,8,18,2012
-0.83,119.76,8,18,2012
-1.2,119.77,8,18,2012
-1.28,120.01,8,18,2012
-1.22,119.9,8,18,2012
-1.27,120.02,8,18,2012
-1.29,119.78,8,18,2012
-1.23,119.8,8,18,2012
-1.2,120.01,8,18,2012
-1.23,119.96,8,18,2012
-1.19,119.88,8,18,2012
2.61,128.76,8,18,2012
-1.17,119.9,8,18,2012
-1.18,119.95,8,18,2012
-1.17,119.94,8,18,2012
-1.15,119.95,8,18,2012
-1.23,119.96,8,18,2012
2.58,128.6,8,18,2012
-1.11,119.67,8,18,2012
-1.23,120.03,8,18,2012
-1.23,120.03,8,18,2012
2.72,129.02,8,18,2012
-8.55,112.71,8,18,2012
-1.24,120.03,8,18,2012
2.15,96.15,8,18,2012
-1.23,119.97,8,18,2012
2.49,129.05,8,18,2012
-11.25,116.48,8,18,2012
-11.08,116.38,8,18,2012
-1.21,119.99,8,18,2012
-8.09,120.28,8,18,2012
-15.74,-172.9,8,18,2012
-1.17,119.99,8,18,2012
-1.28,119.98,8,18,2012
-0.29,122.94,8,18,2012
-1.18,120.02,8,18,2012
6.38,127.99,8,18,2012
-1.27,119.94,8,18,2012
-1.22,119.83,8,18,2012
